part_index,offset_x,offset_y,part_width,part_height,u0,v0,u1,v1,pixel_x0,pixel_y0,pixel_x1,pixel_y1
62,0.0,0.0,96.0,96.0,0.19599999487400055,0.30071356892585754,0.2919999957084656,0.3496432304382324,196,590,292,686
63,0.0,0.0,96.0,96.0,0.2939999997615814,0.30071356892585754,0.38999998569488525,0.3496432304382324,294,590,390,686
64,0.0,0.0,96.0,96.0,0.3919999897480011,0.30071356892585754,0.4880000054836273,0.3496432304382324,392,590,488,686
65,0.0,0.0,96.0,96.0,0.49000000953674316,0.30071356892585754,0.5860000252723694,0.3496432304382324,490,590,586,686
66,0.0,0.0,96.0,96.0,0.5879999995231628,0.30071356892585754,0.6840000152587891,0.3496432304382324,588,590,684,686
67,0.0,0.0,96.0,96.0,0.6859999895095825,0.30071356892585754,0.7820000052452087,0.3496432304382324,686,590,782,686
68,0.0,0.0,96.0,96.0,0.7839999794960022,0.30071356892585754,0.8799999952316284,0.3496432304382324,784,590,880,686
69,0.0,0.0,96.0,96.0,0.8820000290870667,0.30071356892585754,0.9779999852180481,0.3496432304382324,882,590,978,686
70,0.0,0.0,96.0,96.0,0.0,0.35066258907318115,0.09600000083446503,0.39959225058555603,0,688,96,784
71,0.0,0.0,96.0,96.0,0.09799999743700027,0.35066258907318115,0.1940000057220459,0.39959225058555603,98,688,194,784
72,0.0,0.0,96.0,96.0,0.19599999487400055,0.35066258907318115,0.2919999957084656,0.39959225058555603,196,688,292,784
73,0.0,0.0,96.0,96.0,0.2939999997615814,0.35066258907318115,0.38999998569488525,0.39959225058555603,294,688,390,784
74,0.0,0.0,96.0,96.0,0.3919999897480011,0.35066258907318115,0.4880000054836273,0.39959225058555603,392,688,488,784
75,0.0,0.0,96.0,96.0,0.49000000953674316,0.35066258907318115,0.5860000252723694,0.39959225058555603,490,688,586,784
76,0.0,0.0,96.0,96.0,0.5879999995231628,0.35066258907318115,0.6840000152587891,0.39959225058555603,588,688,684,784
77,0.0,0.0,96.0,96.0,0.6859999895095825,0.35066258907318115,0.7820000052452087,0.39959225058555603,686,688,782,784
78,0.0,0.0,96.0,96.0,0.7839999794960022,0.35066258907318115,0.8799999952316284,0.39959225058555603,784,688,880,784
79,0.0,0.0,96.0,96.0,0.8820000290870667,0.35066258907318115,0.9779999852180481,0.39959225058555603,882,688,978,784
80,0.0,0.0,96.0,96.0,0.0,0.40061160922050476,0.09600000083446503,0.44954127073287964,0,786,96,882
81,0.0,0.0,96.0,96.0,0.09799999743700027,0.40061160922050476,0.1940000057220459,0.44954127073287964,98,786,194,882
82,0.0,0.0,96.0,96.0,0.19599999487400055,0.40061160922050476,0.2919999957084656,0.44954127073287964,196,786,292,882
83,0.0,0.0,96.0,96.0,0.2939999997615814,0.40061160922050476,0.38999998569488525,0.44954127073287964,294,786,390,882
84,0.0,0.0,96.0,96.0,0.3919999897480011,0.40061160922050476,0.4880000054836273,0.44954127073287964,392,786,488,882
85,0.0,0.0,96.0,96.0,0.49000000953674316,0.40061160922050476,0.5860000252723694,0.44954127073287964,490,786,586,882
86,0.0,0.0,96.0,96.0,0.5879999995231628,0.40061160922050476,0.6840000152587891,0.44954127073287964,588,786,684,882
87,0.0,0.0,96.0,96.0,0.6859999895095825,0.40061160922050476,0.7820000052452087,0.44954127073287964,686,786,782,882
88,0.0,0.0,96.0,96.0,0.7839999794960022,0.40061160922050476,0.8799999952316284,0.44954127073287964,784,786,880,882
89,0.0,0.0,96.0,96.0,0.8820000290870667,0.40061160922050476,0.9779999852180481,0.44954127073287964,882,786,978,882
90,0.0,0.0,96.0,96.0,0.0,0.45056065917015076,0.09600000083446503,0.49949032068252563,0,884,96,980
91,0.0,0.0,96.0,96.0,0.09799999743700027,0.45056065917015076,0.1940000057220459,0.49949032068252563,98,884,194,980
92,0.0,0.0,96.0,96.0,0.19599999487400055,0.45056065917015076,0.2919999957084656,0.49949032068252563,196,884,292,980
93,0.0,0.0,96.0,96.0,0.2939999997615814,0.45056065917015076,0.38999998569488525,0.49949032068252563,294,884,390,980
94,0.0,0.0,96.0,96.0,0.3919999897480011,0.45056065917015076,0.4880000054836273,0.49949032068252563,392,884,488,980
95,0.0,0.0,96.0,96.0,0.49000000953674316,0.45056065917015076,0.5860000252723694,0.49949032068252563,490,884,586,980
96,0.0,0.0,96.0,96.0,0.5879999995231628,0.45056065917015076,0.6840000152587891,0.49949032068252563,588,884,684,980
97,0.0,0.0,96.0,96.0,0.6859999895095825,0.45056065917015076,0.7820000052452087,0.49949032068252563,686,884,782,980
98,0.0,0.0,96.0,96.0,0.7839999794960022,0.45056065917015076,0.8799999952316284,0.49949032068252563,784,884,880,980
99,0.0,0.0,96.0,96.0,0.8820000290870667,0.45056065917015076,0.9779999852180481,0.49949032068252563,882,884,978,980
100,0.0,0.0,96.0,96.0,0.0,0.5005096793174744,0.09600000083446503,0.5494393706321716,0,982,96,1078
101,0.0,0.0,96.0,96.0,0.09799999743700027,0.5005096793174744,0.1940000057220459,0.5494393706321716,98,982,194,1078
102,0.0,0.0,96.0,96.0,0.19599999487400055,0.5005096793174744,0.2919999957084656,0.5494393706321716,196,982,292,1078
103,0.0,0.0,96.0,96.0,0.2939999997615814,0.5005096793174744,0.38999998569488525,0.5494393706321716,294,982,390,1078
104,0.0,0.0,96.0,96.0,0.3919999897480011,0.5005096793174744,0.4880000054836273,0.5494393706321716,392,982,488,1078
105,0.0,0.0,96.0,96.0,0.49000000953674316,0.5005096793174744,0.5860000252723694,0.5494393706321716,490,982,586,1078
106,0.0,0.0,96.0,96.0,0.5879999995231628,0.5005096793174744,0.6840000152587891,0.5494393706321716,588,982,684,1078
107,0.0,0.0,96.0,96.0,0.6859999895095825,0.5005096793174744,0.7820000052452087,0.5494393706321716,686,982,782,1078
108,0.0,0.0,96.0,96.0,0.7839999794960022,0.5005096793174744,0.8799999952316284,0.5494393706321716,784,982,880,1078
109,0.0,0.0,96.0,96.0,0.8820000290870667,0.5005096793174744,0.9779999852180481,0.5494393706321716,882,982,978,1078
110,0.0,0.0,96.0,96.0,0.0,0.5504587292671204,0.09600000083446503,0.5993883609771729,0,1080,96,1176
111,0.0,0.0,96.0,96.0,0.09799999743700027,0.5504587292671204,0.1940000057220459,0.5993883609771729,98,1080,194,1176
112,0.0,0.0,96.0,96.0,0.19599999487400055,0.5504587292671204,0.2919999957084656,0.5993883609771729,196,1080,292,1176
113,0.0,0.0,96.0,96.0,0.2939999997615814,0.5504587292671204,0.38999998569488525,0.5993883609771729,294,1080,390,1176
114,0.0,0.0,96.0,96.0,0.3919999897480011,0.5504587292671204,0.4880000054836273,0.5993883609771729,392,1080,488,1176
115,0.0,0.0,96.0,96.0,0.49000000953674316,0.5504587292671204,0.5860000252723694,0.5993883609771729,490,1080,586,1176
116,0.0,0.0,96.0,96.0,0.5879999995231628,0.5504587292671204,0.6840000152587891,0.5993883609771729,588,1080,684,1176
117,0.0,0.0,96.0,96.0,0.6859999895095825,0.5504587292671204,0.7820000052452087,0.5993883609771729,686,1080,782,1176
118,0.0,0.0,96.0,96.0,0.7839999794960022,0.5504587292671204,0.8799999952316284,0.5993883609771729,784,1080,880,1176
119,0.0,0.0,96.0,96.0,0.8820000290870667,0.5504587292671204,0.9779999852180481,0.5993883609771729,882,1080,978,1176
120,0.0,0.0,96.0,96.0,0.0,0.6004077196121216,0.09600000083446503,0.6493374109268188,0,1178,96,1274
121,0.0,0.0,96.0,96.0,0.09799999743700027,0.6004077196121216,0.1940000057220459,0.6493374109268188,98,1178,194,1274
122,0.0,0.0,96.0,96.0,0.19599999487400055,0.6004077196121216,0.2919999957084656,0.6493374109268188,196,1178,292,1274
123,0.0,0.0,96.0,96.0,0.2939999997615814,0.6004077196121216,0.38999998569488525,0.6493374109268188,294,1178,390,1274
124,0.0,0.0,96.0,96.0,0.3919999897480011,0.6004077196121216,0.4880000054836273,0.6493374109268188,392,1178,488,1274
125,0.0,0.0,96.0,96.0,0.49000000953674316,0.6004077196121216,0.5860000252723694,0.6493374109268188,490,1178,586,1274
126,0.0,0.0,96.0,96.0,0.5879999995231628,0.6004077196121216,0.6840000152587891,0.6493374109268188,588,1178,684,1274
127,0.0,0.0,96.0,96.0,0.6859999895095825,0.6004077196121216,0.7820000052452087,0.6493374109268188,686,1178,782,1274
128,0.0,0.0,96.0,96.0,0.7839999794960022,0.6004077196121216,0.8799999952316284,0.6493374109268188,784,1178,880,1274
129,0.0,0.0,96.0,96.0,0.8820000290870667,0.6004077196121216,0.9779999852180481,0.6493374109268188,882,1178,978,1274
130,0.0,0.0,96.0,96.0,0.0,0.6503567695617676,0.09600000083446503,0.6992864608764648,0,1276,96,1372
131,0.0,0.0,96.0,96.0,0.09799999743700027,0.6503567695617676,0.1940000057220459,0.6992864608764648,98,1276,194,1372
132,0.0,0.0,96.0,96.0,0.19599999487400055,0.6503567695617676,0.2919999957084656,0.6992864608764648,196,1276,292,1372
133,0.0,0.0,96.0,96.0,0.2939999997615814,0.6503567695617676,0.38999998569488525,0.6992864608764648,294,1276,390,1372
134,0.0,0.0,96.0,96.0,0.3919999897480011,0.6503567695617676,0.4880000054836273,0.6992864608764648,392,1276,488,1372
135,0.0,0.0,96.0,96.0,0.49000000953674316,0.6503567695617676,0.5860000252723694,0.6992864608764648,490,1276,586,1372
136,0.0,0.0,96.0,96.0,0.5879999995231628,0.6503567695617676,0.6840000152587891,0.6992864608764648,588,1276,684,1372
137,0.0,0.0,96.0,96.0,0.6859999895095825,0.6503567695617676,0.7820000052452087,0.6992864608764648,686,1276,782,1372
138,0.0,0.0,96.0,96.0,0.7839999794960022,0.6503567695617676,0.8799999952316284,0.6992864608764648,784,1276,880,1372
139,0.0,0.0,96.0,96.0,0.8820000290870667,0.6503567695617676,0.9779999852180481,0.6992864608764648,882,1276,978,1372
140,0.0,0.0,96.0,96.0,0.0,0.7003058195114136,0.09600000083446503,0.7492354512214661,0,1374,96,1470
141,0.0,0.0,96.0,96.0,0.09799999743700027,0.7003058195114136,0.1940000057220459,0.7492354512214661,98,1374,194,1470
142,0.0,0.0,96.0,96.0,0.19599999487400055,0.7003058195114136,0.2919999957084656,0.7492354512214661,196,1374,292,1470
143,0.0,0.0,96.0,96.0,0.2939999997615814,0.7003058195114136,0.38999998569488525,0.7492354512214661,294,1374,390,1470
144,0.0,0.0,96.0,96.0,0.3919999897480011,0.7003058195114136,0.4880000054836273,0.7492354512214661,392,1374,488,1470
145,0.0,0.0,96.0,96.0,0.49000000953674316,0.7003058195114136,0.5860000252723694,0.7492354512214661,490,1374,586,1470
146,0.0,0.0,96.0,96.0,0.5879999995231628,0.7003058195114136,0.6840000152587891,0.7492354512214661,588,1374,684,1470
147,0.0,0.0,96.0,96.0,0.6859999895095825,0.7003058195114136,0.7820000052452087,0.7492354512214661,686,1374,782,1470
148,0.0,0.0,96.0,96.0,0.7839999794960022,0.7003058195114136,0.8799999952316284,0.7492354512214661,784,1374,880,1470
149,0.0,0.0,96.0,96.0,0.8820000290870667,0.7003058195114136,0.9779999852180481,0.7492354512214661,882,1374,978,1470
150,0.0,0.0,96.0,96.0,0.0,0.7502548694610596,0.09600000083446503,0.7991845011711121,0,1472,96,1568
151,0.0,0.0,96.0,96.0,0.09799999743700027,0.7502548694610596,0.1940000057220459,0.7991845011711121,98,1472,194,1568
152,0.0,0.0,96.0,96.0,0.19599999487400055,0.7502548694610596,0.2919999957084656,0.7991845011711121,196,1472,292,1568
153,0.0,0.0,96.0,96.0,0.2939999997615814,0.7502548694610596,0.38999998569488525,0.7991845011711121,294,1472,390,1568
154,0.0,0.0,96.0,96.0,0.3919999897480011,0.7502548694610596,0.4880000054836273,0.7991845011711121,392,1472,488,1568
155,0.0,0.0,96.0,96.0,0.49000000953674316,0.7502548694610596,0.5860000252723694,0.7991845011711121,490,1472,586,1568
156,0.0,0.0,96.0,96.0,0.5879999995231628,0.7502548694610596,0.6840000152587891,0.7991845011711121,588,1472,684,1568
157,0.0,0.0,96.0,96.0,0.6859999895095825,0.7502548694610596,0.7820000052452087,0.7991845011711121,686,1472,782,1568
158,0.0,0.0,96.0,96.0,0.7839999794960022,0.7502548694610596,0.8799999952316284,0.7991845011711121,784,1472,880,1568
159,0.0,0.0,96.0,96.0,0.8820000290870667,0.7502548694610596,0.9779999852180481,0.7991845011711121,882,1472,978,1568
160,0.0,0.0,96.0,96.0,0.0,0.8002038598060608,0.09600000083446503,0.8491335511207581,0,1570,96,1666
161,0.0,0.0,96.0,96.0,0.09799999743700027,0.8002038598060608,0.1940000057220459,0.8491335511207581,98,1570,194,1666
162,0.0,0.0,96.0,96.0,0.19599999487400055,0.8002038598060608,0.2919999957084656,0.8491335511207581,196,1570,292,1666
163,0.0,0.0,96.0,96.0,0.2939999997615814,0.8002038598060608,0.38999998569488525,0.8491335511207581,294,1570,390,1666
164,0.0,0.0,96.0,96.0,0.3919999897480011,0.8002038598060608,0.4880000054836273,0.8491335511207581,392,1570,488,1666
165,0.0,0.0,96.0,96.0,0.49000000953674316,0.8002038598060608,0.5860000252723694,0.8491335511207581,490,1570,586,1666
166,0.0,0.0,96.0,96.0,0.5879999995231628,0.8002038598060608,0.6840000152587891,0.8491335511207581,588,1570,684,1666
167,0.0,0.0,96.0,96.0,0.6859999895095825,0.8002038598060608,0.7820000052452087,0.8491335511207581,686,1570,782,1666
168,0.0,0.0,96.0,96.0,0.7839999794960022,0.8002038598060608,0.8799999952316284,0.8491335511207581,784,1570,880,1666
169,0.0,0.0,96.0,96.0,0.8820000290870667,0.8002038598060608,0.9779999852180481,0.8491335511207581,882,1570,978,1666
170,0.0,0.0,96.0,96.0,0.0,0.8501529097557068,0.09600000083446503,0.8990825414657593,0,1668,96,1764
171,0.0,0.0,96.0,96.0,0.09799999743700027,0.8501529097557068,0.1940000057220459,0.8990825414657593,98,1668,194,1764
172,0.0,0.0,96.0,96.0,0.19599999487400055,0.8501529097557068,0.2919999957084656,0.8990825414657593,196,1668,292,1764
173,0.0,0.0,96.0,96.0,0.2939999997615814,0.8501529097557068,0.38999998569488525,0.8990825414657593,294,1668,390,1764
174,0.0,0.0,96.0,96.0,0.3919999897480011,0.8501529097557068,0.4880000054836273,0.8990825414657593,392,1668,488,1764
175,0.0,0.0,96.0,96.0,0.49000000953674316,0.8501529097557068,0.5860000252723694,0.8990825414657593,490,1668,586,1764
176,0.0,0.0,96.0,96.0,0.5879999995231628,0.8501529097557068,0.6840000152587891,0.8990825414657593,588,1668,684,1764
177,0.0,0.0,96.0,96.0,0.6859999895095825,0.8501529097557068,0.7820000052452087,0.8990825414657593,686,1668,782,1764
178,0.0,0.0,96.0,96.0,0.7839999794960022,0.8501529097557068,0.8799999952316284,0.8990825414657593,784,1668,880,1764
179,0.0,0.0,96.0,96.0,0.8820000290870667,0.8501529097557068,0.9779999852180481,0.8990825414657593,882,1668,978,1764
180,0.0,0.0,96.0,96.0,0.0,0.9001019597053528,0.09600000083446503,0.9490315914154053,0,1766,96,1862
181,0.0,0.0,96.0,96.0,0.09799999743700027,0.9001019597053528,0.1940000057220459,0.9490315914154053,98,1766,194,1862
182,0.0,0.0,96.0,96.0,0.19599999487400055,0.9001019597053528,0.2919999957084656,0.9490315914154053,196,1766,292,1862
183,0.0,0.0,96.0,96.0,0.2939999997615814,0.9001019597053528,0.38999998569488525,0.9490315914154053,294,1766,390,1862
184,0.0,0.0,96.0,96.0,0.3919999897480011,0.9001019597053528,0.4880000054836273,0.9490315914154053,392,1766,488,1862
185,0.0,0.0,96.0,96.0,0.49000000953674316,0.9001019597053528,0.5860000252723694,0.9490315914154053,490,1766,586,1862
186,0.0,0.0,96.0,96.0,0.5879999995231628,0.9001019597053528,0.6840000152587891,0.9490315914154053,588,1766,684,1862
187,0.0,0.0,96.0,96.0,0.6859999895095825,0.9001019597053528,0.7820000052452087,0.9490315914154053,686,1766,782,1862
188,0.0,0.0,96.0,96.0,0.7839999794960022,0.9001019597053528,0.8799999952316284,0.9490315914154053,784,1766,880,1862
189,0.0,0.0,96.0,96.0,0.8820000290870667,0.9001019597053528,0.9779999852180481,0.9490315914154053,882,1766,978,1862
190,0.0,0.0,96.0,96.0,0.0,0.950050950050354,0.09600000083446503,0.9989806413650513,0,1864,96,1960
191,0.0,0.0,96.0,96.0,0.09799999743700027,0.950050950050354,0.1940000057220459,0.9989806413650513,98,1864,194,1960
192,0.0,0.0,96.0,96.0,0.19599999487400055,0.950050950050354,0.2919999957084656,0.9989806413650513,196,1864,292,1960
193,0.0,0.0,96.0,96.0,0.2939999997615814,0.950050950050354,0.38999998569488525,0.9989806413650513,294,1864,390,1960
194,0.0,0.0,96.0,96.0,0.3919999897480011,0.950050950050354,0.4880000054836273,0.9989806413650513,392,1864,488,1960
195,0.0,0.0,96.0,96.0,0.49000000953674316,0.950050950050354,0.5860000252723694,0.9989806413650513,490,1864,586,1960
196,0.0,0.0,96.0,96.0,0.5879999995231628,0.950050950050354,0.6840000152587891,0.9989806413650513,588,1864,684,1960
197,0.0,0.0,96.0,96.0,0.6859999895095825,0.950050950050354,0.7820000052452087,0.9989806413650513,686,1864,782,1960
